Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"An Architecture for Low Overhead Grid, HPC, and Cloud-Based Simulation as a Service","Simulation for Cyber-Physical Systems Engineering","","","","10.1007/978-3-030-51909-4_13","Matthew T. McMahonBrian M. WickhamErnest H. Page","2020","http://link.springer.com/chapter/10.1007/978-3-030-51909-4_13","Chapter"
"Cloud Cognitive Services Based on Machine Learning Methods in Architecture of Modern Knowledge Management Solutions","Data-Centric Business and Applications","","","","10.1007/978-3-030-34706-2_9","Pawel Tadejko","2020","http://link.springer.com/chapter/10.1007/978-3-030-34706-2_9","Chapter"
"Requirements Engineering Framework for Service and Cloud Computing (REF-SCC)","Software Engineering in the Era of Cloud Computing","","","","10.1007/978-3-030-33624-0_1","Krishan ChandMuthu Ramachandran","2020","http://link.springer.com/chapter/10.1007/978-3-030-33624-0_1","Chapter"
"Simulating Across the Cloud-to-Edge Continuum","Managing Distributed Cloud Applications and Infrastructure","","","","10.1007/978-3-030-39863-7_5","Minas Spanopoulos-KaralexidisChristos K. Filelis PapadopoulosKonstantinos M. GiannoutakisGeorge A. GravvanisDimitrios TzovarasMalika BendechacheSergej SvorobejPatricia Takako EndoTheo Lynn","2020","http://link.springer.com/chapter/10.1007/978-3-030-39863-7_5","Chapter"
"HPC, Cloud and Big-Data Convergent Architectures: The LEXIS Approach","Complex, Intelligent, and Software Intensive Systems","","","","10.1007/978-3-030-22354-0_19","Alberto SciontiJan MartinovicOlivier TerzoEtienne WalterMarc LevrierStephan HachingerDonato MagarielliThierry GoubierStephane LouiseAntonio ParodiSean MurphyCarmine D’AmicoSimone CicciaEmanuele DanovaroMartina LagasioFrederic Donnat","2020","http://link.springer.com/chapter/10.1007/978-3-030-22354-0_19","Chapter"
"Advancing the Vision for the Systems-Based Design Architecture Via a Cloud-Based Platform for Decision Support in the Design of Engineered Systems (CB-PDSIDES)","Architecting Robust Co-Design of Materials, Products, and Manufacturing Processes","","","","10.1007/978-3-030-45324-4_8","Anand Balu NellippallilJanet K. AllenB. P. GauthamAmarendra K. SinghFarrokh Mistree","2020","http://link.springer.com/chapter/10.1007/978-3-030-45324-4_8","Chapter"
"Architecting IoT Cloud","Intelligent Internet of Things","","","","10.1007/978-3-030-30367-9_4","Farshad FirouziBahar Farahani","2020","http://link.springer.com/chapter/10.1007/978-3-030-30367-9_4","Chapter"
"A Cloud SecDevOps Methodology: From Design to Testing","Quality of Information and Communications Technology","","","","10.1007/978-3-030-58793-2_26","Valentina CasolaAlessandra De BenedictisMassimiliano RakGiovanni Salzillo","2020","http://link.springer.com/chapter/10.1007/978-3-030-58793-2_26","Chapter"
"Cyber-Physical System Engineering Oriented Intelligent High Performance Simulation Cloud","Simulation for Cyber-Physical Systems Engineering","","","","10.1007/978-3-030-51909-4_5","Bo Hu LiXudong ChaiTing Yu LinChen YangBaocun HouYang LiuXiao SongHui Gong","2020","http://link.springer.com/chapter/10.1007/978-3-030-51909-4_5","Chapter"
"Offering Simulation Services Using a Hybrid Cloud/HPC Architecture","Simulation for Cyber-Physical Systems Engineering","","","","10.1007/978-3-030-51909-4_10","Thomas Bitterman","2020","http://link.springer.com/chapter/10.1007/978-3-030-51909-4_10","Chapter"
"Cloud-Based Simulation Platform for Quantifying Cyber-Physical Systems Resilience","Simulation for Cyber-Physical Systems Engineering","","","","10.1007/978-3-030-51909-4_14","Md. Ariful HaqueSarada Prasad GochhayatSachin ShettyBheshaj Krishnappa","2020","http://link.springer.com/chapter/10.1007/978-3-030-51909-4_14","Chapter"
"Next Generation Cloud Architectures","The Cloud-to-Thing Continuum","","","","10.1007/978-3-030-41110-7_2","Konstantinos M. GiannoutakisMinas Spanopoulos-KaralexidisChristos K. Filelis PapadopoulosDimitrios Tzovaras","2020","http://link.springer.com/chapter/10.1007/978-3-030-41110-7_2","Chapter"
"Cloud, Context, and Cognition: Paving the Way for Efficient and Secure IoT Implementations","Handbook of Integration of Cloud Computing, Cyber Physical Systems and Internet of Things","","","","10.1007/978-3-030-43795-4_7","Joshua SiegelSumeet Kumar","2020","http://link.springer.com/chapter/10.1007/978-3-030-43795-4_7","Chapter"
"The Reality and Future of the Secure Mobile Cloud Computing (SMCC): Survey","Big Data and Networks Technologies","","","","10.1007/978-3-030-23672-4_18","Samaher Al_JanabiNawras Yahya Hussein","2020","http://link.springer.com/chapter/10.1007/978-3-030-23672-4_18","Chapter"
"Migrating from Monoliths to Cloud-Based Microservices: A Banking Industry Example","Software Engineering in the Era of Cloud Computing","","","","10.1007/978-3-030-33624-0_4","Alan MegargelVenky ShankararamanDavid K. Walker","2020","http://link.springer.com/chapter/10.1007/978-3-030-33624-0_4","Chapter"
"Algorithm/Architecture Codesign: From System on Chip to Internet of Things and Cloud","Smart Sensors and Systems","","","","10.1007/978-3-030-42234-9_8","Gwo Giun (Chris) LeeChun-Fu ChenTai-Ping Wang","2020","http://link.springer.com/chapter/10.1007/978-3-030-42234-9_8","Chapter"
"A Security and Privacy-Preserving Path for Enhancing Information Systems that Manage Cross-Cloud Applications","Web, Artificial Intelligence and Network Applications","","","","10.1007/978-3-030-44038-1_103","Yiannis VerginadisIoannis PatiniotakisMarcin PrusinskiMarta RozanskaSebastian SchorkGregoris Mentzas","2020","http://link.springer.com/chapter/10.1007/978-3-030-44038-1_103","Chapter"
"Cloud and Internet of Things Technologies for Supporting In-House Informal Caregivers: A Conceptual Architecture","Recent Advances in Intelligent Assistive Technologies: Paradigms and Applications","","","","10.1007/978-3-030-30817-9_1","Antonio Martinez-MillanaGema Ibanez-SanchezVicente Traver","2020","http://link.springer.com/chapter/10.1007/978-3-030-30817-9_1","Chapter"
"Avoiding Vendor-Lockin in Cloud Monitoring Using Generic Agent Templates","Business Information Systems","","","","10.1007/978-3-030-53337-3_27","Mathias MormulPascal HirmerChristoph StachBernhard Mitschang","2020","http://link.springer.com/chapter/10.1007/978-3-030-53337-3_27","Chapter"
"Intelligent HTTP Request Distribution Strategies in One and Two-Layer Architectures of Cloud-Based Web Systems","Web, Artificial Intelligence and Network Applications","","","","10.1007/978-3-030-44038-1_115","Krzysztof Zatwarnicki","2020","http://link.springer.com/chapter/10.1007/978-3-030-44038-1_115","Chapter"
"Latency in Cloud-Based Applications","Fast and Scalable Cloud Data Management","","","","10.1007/978-3-030-43506-6_2","Felix GessertWolfram WingerathNorbert Ritter","2020","http://link.springer.com/chapter/10.1007/978-3-030-43506-6_2","Chapter"
"Cloud-Native Architecture","Practical Oracle Cloud Infrastructure","","","","10.1007/978-1-4842-5506-3_9","Michał Tomasz Jakóbczyk","2020","http://link.springer.com/chapter/10.1007/978-1-4842-5506-3_9","Chapter"
"From Monolith to Cloud Architecture Using Semi-automated Microservices Modernization","Advances on P2P, Parallel, Grid, Cloud and Internet Computing","","","","10.1007/978-3-030-33509-0_60","Salvatore Augusto MaistoBeniamino Di MartinoStefania Nacchia","2020","http://link.springer.com/chapter/10.1007/978-3-030-33509-0_60","Chapter"
"Introducing Oracle Cloud Infrastructure","Practical Oracle Cloud Infrastructure","","","","10.1007/978-1-4842-5506-3_1","Michał Tomasz Jakóbczyk","2020","http://link.springer.com/chapter/10.1007/978-1-4842-5506-3_1","Chapter"
"Tools for Fault and Reliability in Multilayered Cloud","Trust & Fault in Multi Layered Cloud Computing Architecture","","","","10.1007/978-3-030-37319-1_8","Punit GuptaPradeep Kumar Gupta","2020","http://link.springer.com/chapter/10.1007/978-3-030-37319-1_8","Chapter"
"An Assessment Model to Establish the Use of Services Resources in a Cloud Computing Scenario","High Performance Vision Intelligence","","","","10.1007/978-981-15-6844-2_7","L. Davila NicanorH. R. Orozco AguirreV. M. Landassuri Moreno","2020","http://link.springer.com/chapter/10.1007/978-981-15-6844-2_7","Chapter"
"Development of Cloud-Based Microservices to Decision Support System","Open Source Systems","","","","10.1007/978-3-030-47240-5_9","Konstantin AksyonovOlga AksyonovaAnna AntonovaElena AksyonovaPolina Ziomkovskaya","2020","http://link.springer.com/chapter/10.1007/978-3-030-47240-5_9","Chapter"
"PointContrast: Unsupervised Pre-training for 3D Point Cloud Understanding","Computer Vision – ECCV 2020","","","","10.1007/978-3-030-58580-8_34","Saining XieJiatao GuDemi GuoCharles R. QiLeonidas GuibasOr Litany","2020","http://link.springer.com/chapter/10.1007/978-3-030-58580-8_34","Chapter"
"Big Data and Cloud Computing","Manual of Digital Earth","","","","10.1007/978-981-32-9915-3_9","Yun LiManzhu YuMengchao XuJingchao YangDexuan ShaQian LiuChaowei Yang","2020","http://link.springer.com/chapter/10.1007/978-981-32-9915-3_9","Chapter"
"Microservice Architecture Design for Big Data in Tactical Cloud","Big Data and Security","","","","10.1007/978-981-15-7530-3_31","Liyuan TangHaoren HuZhonghua WangJiansheng WangYahui Li","2020","http://link.springer.com/chapter/10.1007/978-981-15-7530-3_31","Chapter"
"iSWoT: Service Oriented Architecture in the Cloud for the Semantic Web of Things","Advanced Information Networking and Applications","","","","10.1007/978-3-030-44041-1_103","Stelios BotonakisAimilios TzavarasEuripides G. M. Petrakis","2020","http://link.springer.com/chapter/10.1007/978-3-030-44041-1_103","Chapter"
"Process Chunks Selection in the Context of Loose Inter-Organizations Cooperation in Cloud Computing","Information Systems","","","","10.1007/978-3-030-44322-1_20","Yosra LassouedSelmin NurcanFaiez Gargouri","2020","http://link.springer.com/chapter/10.1007/978-3-030-44322-1_20","Chapter"
"Foundations of Cloud Computing and Information Security","Cloud Computing with Security","","","","10.1007/978-3-030-24612-9_2","Naresh Kumar SehgalPramod Chandra P. BhattJohn M. Acken","2020","http://link.springer.com/chapter/10.1007/978-3-030-24612-9_2","Chapter"
"Generative Modeling in Application to Point Cloud Completion","Artificial Intelligence and Soft Computing","","","","10.1007/978-3-030-61401-0_28","Maciej ZamorskiMaciej ZiębaJerzy Świątek","2020","http://link.springer.com/chapter/10.1007/978-3-030-61401-0_28","Chapter"
"Transition from Serverfull to Serverless Architecture in Cloud-Based Software Applications","Software Engineering Perspectives in Intelligent Systems","","","","10.1007/978-3-030-63322-6_24","Oliviu MateiPawel SkrzypekRobert HebAlexandru Moga","2020","http://link.springer.com/chapter/10.1007/978-3-030-63322-6_24","Chapter"
"Middleware Frameworks for Mobile Cloud Computing, Internet of Things and Cloud of Things: A Review","Ambient Communications and Computer Systems","","","","10.1007/978-981-15-1518-7_4","Tribid DebbarmaK. Chandrasekaran","2020","http://link.springer.com/chapter/10.1007/978-981-15-1518-7_4","Chapter"
"Cloud Computing in Industries: A Review","Recent Advances in Mechanical Engineering","","","","10.1007/978-981-15-1071-7_10","Zareef AskaryRavinder Kumar","2020","http://link.springer.com/chapter/10.1007/978-981-15-1071-7_10","Chapter"
"Industry 4.0 CAMI: An Elastic Cloud Zynq UltraScale FPGA Metering Architecture","Computational Science and Its Applications – ICCSA 2020","","","","10.1007/978-3-030-58817-5_39","K. C. OkaforA. A. Obayi","2020","http://link.springer.com/chapter/10.1007/978-3-030-58817-5_39","Chapter"
"Quantum Computing, AI, ML, and the Cloud","Analysis and Design of Next-Generation Software Architectures","","","","10.1007/978-3-030-36899-9_8","Arthur M. Langer","2020","http://link.springer.com/chapter/10.1007/978-3-030-36899-9_8","Chapter"
"IoTDoc: A Docker-Container Based Architecture of IoT-Enabled Cloud System","Big Data, Cloud Computing, and Data Science Engineering","","","","10.1007/978-3-030-24405-7_4","Shahid NoorBridget KoehlerAbby SteensonJesus CaballeroDavid EllenbergerLucas Heilman","2020","http://link.springer.com/chapter/10.1007/978-3-030-24405-7_4","Chapter"
"Chapter 4: Cloud","Internet of Things: Concepts and System Design","","","","10.1007/978-3-030-41346-0_4","Milan Milenkovic","2020","http://link.springer.com/chapter/10.1007/978-3-030-41346-0_4","Chapter"
"Impact of Service- and Cloud-Based Dynamic Routing Architectures on System Reliability","Service-Oriented Computing","","","","10.1007/978-3-030-65310-1_13","Amirali AmiriUwe ZdunGeorg SimhandlAndré van Hoorn","2020","http://link.springer.com/chapter/10.1007/978-3-030-65310-1_13","Chapter"
"Private Cloud in 6G Networks: A Study from the Total Cost of Ownership Perspective","6GN for Future Wireless Networks","","","","10.1007/978-3-030-63941-9_30","Yuanfang ChiWei DaiYuan FanJun RuanKai HwangWei Cai","2020","http://link.springer.com/chapter/10.1007/978-3-030-63941-9_30","Chapter"
"A Revised Forensic Process for Aligning the Investigation Process with the Design of Forensic-Enabled Cloud Services","E-Democracy – Safeguarding Democracy and Human Rights in the Digital Age","","","","10.1007/978-3-030-37545-4_11","Stavros SimouChristos KalloniatisStefanos GritzalisVasilis Katos","2020","http://link.springer.com/chapter/10.1007/978-3-030-37545-4_11","Chapter"
"Research on Coordination Control Theory of Greenhouse Cluster Based on Cloud Computing","Cloud Computing, Smart Grid and Innovative Frontiers in Telecommunications","","","","10.1007/978-3-030-48513-9_19","Xiangnan ZhangWenwen GongYifei ChenDan LiYawei Wang","2020","http://link.springer.com/chapter/10.1007/978-3-030-48513-9_19","Chapter"
"Cloud Computing","Cyber Security: The Lifeline of Information and Communication Technology","","","","10.1007/978-3-030-31703-4_8","Ramjee PrasadVandana Rohokale","2020","http://link.springer.com/chapter/10.1007/978-3-030-31703-4_8","Chapter"
"Software and Algorithmic Support for Finite-Element Analysis of Anisotropic Heat-and-Mass Transfer Using Parallel and Cloud Technologies","Data Stream Mining & Processing","","","","10.1007/978-3-030-61656-4_3","Yaroslav SokolovskyyAndriy NechepurenkoIvan SokolovskyyOlha Mokrytska","2020","http://link.springer.com/chapter/10.1007/978-3-030-61656-4_3","Chapter"
"Trends, Issues, and Challenges in the Domain of IoT-Based Vehicular Cloud Network","Unmanned Aerial Vehicles in Smart Cities","","","","10.1007/978-3-030-38712-9_4","Arslan MusaddiqRashid AliRojeena BajracharyaYazdan Ahmad QadriFadi Al-TurjmanSung Won Kim","2020","http://link.springer.com/chapter/10.1007/978-3-030-38712-9_4","Chapter"
"iZen: Secure Federated Service Oriented Architecture for the Internet of Things in the Cloud","Advanced Information Networking and Applications","","","","10.1007/978-3-030-44041-1_102","Neofytos ZachariaKonstantinos TsakosEuripides G. M. Petrakis","2020","http://link.springer.com/chapter/10.1007/978-3-030-44041-1_102","Chapter"
"Resource Management Techniques for Cloud-Based IoT Environment","Internet of Things (IoT)","","","","10.1007/978-3-030-37468-6_4","Syed Arshad AliManzoor AnsariMansaf Alam","2020","http://link.springer.com/chapter/10.1007/978-3-030-37468-6_4","Chapter"
"Composability Challenges for Effective Cyber Physical Systems Applications in the Domain of Cloud, Edge, and Fog Computing","Simulation for Cyber-Physical Systems Engineering","","","","10.1007/978-3-030-51909-4_2","Andreas Tolk","2020","http://link.springer.com/chapter/10.1007/978-3-030-51909-4_2","Chapter"
"A Methodology for Automating the Cloud Data Center Availability Assessment","Advanced Information Networking and Applications","","","","10.1007/978-3-030-15032-7_85","Guto Leoni SantosDaniel RosendoDemis GomesLeylane FerreiraAndre MoreiraDjamel SadokJudith KelnerGlauco GoncalvesMattias WildermanPatricia Takako Endo","2020","http://link.springer.com/chapter/10.1007/978-3-030-15032-7_85","Chapter"
"Microservices with Spring Cloud","Pivotal Certified Professional Core Spring 5 Developer Exam","","","","10.1007/978-1-4842-5136-2_11","Iuliana Cosmina","2020","http://link.springer.com/chapter/10.1007/978-1-4842-5136-2_11","Chapter"
"Partial Migration for Re-architecting a Cloud Native Monolithic Application into Microservices and FaaS","Information, Communication and Computing Technology","","","","10.1007/978-981-15-9671-1_9","Deepali BajajUrmil BhartiAnita GoelS. C. Gupta","2020","http://link.springer.com/chapter/10.1007/978-981-15-9671-1_9","Chapter"
"Software for Integration of Manufacturing Resources in the Hybrid Cloud Model for Industry 4.0","Integrating Research and Practice in Software Engineering","","","","10.1007/978-3-030-26574-8_16","Andrzej PaszkiewiczMarek Bolanowski","2020","http://link.springer.com/chapter/10.1007/978-3-030-26574-8_16","Chapter"
"A Security-Oriented Architecture for Federated Learning in Cloud Environments","Web, Artificial Intelligence and Network Applications","","","","10.1007/978-3-030-44038-1_67","Fiammetta MarulliEmanuele BelliniStefano Marrone","2020","http://link.springer.com/chapter/10.1007/978-3-030-44038-1_67","Chapter"
"Computational Intelligence in Cloud Computing","Recent Advances in Intelligent Engineering","","","","10.1007/978-3-030-14350-3_6","Ruggero Donida LabatiAngelo GenoveseVincenzo PiuriFabio ScottiSarvesh Vishwakarma","2020","http://link.springer.com/chapter/10.1007/978-3-030-14350-3_6","Chapter"
"Capestor: A Service Mesh-Based Capacity Estimation Framework for Cloud Applications","Cloud Computing – CLOUD 2020","","","","10.1007/978-3-030-59635-4_17","Lun MengYao SunShudong Zhang","2020","http://link.springer.com/chapter/10.1007/978-3-030-59635-4_17","Chapter"
"Post-cloud Computing Models and Their Comparisons","Cloud Computing – CLOUD 2020","","","","10.1007/978-3-030-59635-4_10","Yingwei WangParimala Thulasiraman","2020","http://link.springer.com/chapter/10.1007/978-3-030-59635-4_10","Chapter"
"Cloud Workload Characterization","Cloud Computing with Security","","","","10.1007/978-3-030-24612-9_5","Naresh Kumar SehgalPramod Chandra P. BhattJohn M. Acken","2020","http://link.springer.com/chapter/10.1007/978-3-030-24612-9_5","Chapter"
"A Survey on Cloud Federation Architecture and Challenges","Social Networking and Computational Intelligence","","","","10.1007/978-981-15-2071-6_5","Lokesh ChouhanPavan BansalBimalkant LauhnyYash Chaudhary","2020","http://link.springer.com/chapter/10.1007/978-981-15-2071-6_5","Chapter"
"Research on Private Cloud System Architecture and User Data Security Based on Simulation","Data Processing Techniques and Applications for Cyber-Physical Systems (DPTA 2019)","","","","10.1007/978-981-15-1468-5_220","Jian Chang","2020","http://link.springer.com/chapter/10.1007/978-981-15-1468-5_220","Chapter"
"3D Plant Phenotyping: All You Need is Labelled Point Cloud Data","Computer Vision – ECCV 2020 Workshops","","","","10.1007/978-3-030-65414-6_18","Ayan ChaudhuryFrédéric BoudonChristophe Godin","2020","http://link.springer.com/chapter/10.1007/978-3-030-65414-6_18","Chapter"
"Research on Architecture Design of Aerospace Simulation System Integrating Cloud and Edge Computing","Recent Trends in Intelligent Computing, Communication and Devices","","","","10.1007/978-981-13-9406-5_36","Zhou JunZhao YangShi ZijunLiang Lei","2020","http://link.springer.com/chapter/10.1007/978-981-13-9406-5_36","Chapter"
"Law and Economics—Five Core Principles in the Cloud","Big Data, Databases and 'Ownership' Rights in the Cloud","","","","10.1007/978-981-15-0349-8_4","Dr. Marcelo Corrales Compagnucci","2020","http://link.springer.com/chapter/10.1007/978-981-15-0349-8_4","Chapter"
"Modeling and Analyzing for Data Durability Towards Cloud Storage Services","Algorithms and Architectures for Parallel Processing","","","","10.1007/978-3-030-60239-0_44","Feng JiangYongyang ChengZhao HuiRuibo Yan","2020","http://link.springer.com/chapter/10.1007/978-3-030-60239-0_44","Chapter"
"A Containerized Edge Cloud Architecture for Data Stream Processing","Cloud Computing and Services Science","","","","10.1007/978-3-030-49432-2_8","Remo ScolatiIlenia FronzaNabil El IoiniAreeg SamirHamid Reza BarzegarClaus Pahl","2020","http://link.springer.com/chapter/10.1007/978-3-030-49432-2_8","Chapter"
"Performance Optimization of Cloud Application at Software Architecture Level","Artificial Intelligence Algorithms and Applications","","","","10.1007/978-981-15-5577-0_58","Xin DuYoucong NiPeng YeXin WangRuliang Xiao","2020","http://link.springer.com/chapter/10.1007/978-981-15-5577-0_58","Chapter"
"A Blockchain-Based Resource Supervision Scheme for Edge Devices Under Cloud-Fog-End Computing Models","Information Security and Privacy","","","","10.1007/978-3-030-55304-3_15","Tongchen WangJianwei LiuDawei LiQianhong Wu","2020","http://link.springer.com/chapter/10.1007/978-3-030-55304-3_15","Chapter"
"GeoLocalitySim: Geographical Cloud Simulator with Data Locality","Internet of Things—Applications and Future","","","","10.1007/978-981-15-3075-3_1","Ahmed H. AbaseMohamed H. KhafagyFatma A. Omara","2020","http://link.springer.com/chapter/10.1007/978-981-15-3075-3_1","Chapter"
"A Cloud-Fog Based System Architecture for Enhancing Fault Detection in Electrical Secondary Distribution Network","Proceeding of the International Conference on Computer Networks, Big Data and IoT (ICCBI - 2019)","","","","10.1007/978-3-030-43192-1_92","Gilbert M. GilbertShililiandumi NaimanHonest KimaroNerey Mvungi","2020","http://link.springer.com/chapter/10.1007/978-3-030-43192-1_92","Chapter"
"SENTRAC: A Novel Real Time Sentiment Analysis Approach Through Twitter Cloud Environment","Advances in Electrical and Computer Technologies","","","","10.1007/978-981-15-5558-9_3","Md. Julkar Nayeen MahiKazi Moinul HossainMilon BiswasMd Whaiduzzaman","2020","http://link.springer.com/chapter/10.1007/978-981-15-5558-9_3","Chapter"
"Design of Japanese-Assisted Translation Teaching System Based on Cloud Computing and Intelligent System","Data Processing Techniques and Applications for Cyber-Physical Systems (DPTA 2019)","","","","10.1007/978-981-15-1468-5_225","Jingxian Huang","2020","http://link.springer.com/chapter/10.1007/978-981-15-1468-5_225","Chapter"
"Security Frameworks in Mobile Cloud Computing","Handbook of Computer Networks and Cyber Security","","","","10.1007/978-3-030-22277-2_1","Chaitanya VemulapalliSanjay Kumar MadriaMark Linderman","2020","http://link.springer.com/chapter/10.1007/978-3-030-22277-2_1","Chapter"
"GEM-Analytics: Cloud-to-Edge AI-Powered Energy Management","Economics of Grids, Clouds, Systems, and Services","","","","10.1007/978-3-030-63058-4_5","Daniele TovazziFrancescomaria FaticantiDomenico SiracusaClaudio PeroniSilvio CrettiTommaso Gazzini","2020","http://link.springer.com/chapter/10.1007/978-3-030-63058-4_5","Chapter"
"Cloud-Based Smart IoT Architecture and Various Application Domains","Trends in Cloud-based IoT","","","","10.1007/978-3-030-40037-8_11","Debashis DasSourav BanerjeeUtpal Biswas","2020","http://link.springer.com/chapter/10.1007/978-3-030-40037-8_11","Chapter"
"A Multidimensional Control Architecture for Combined Fog-to-Cloud Systems","Advances in Information and Communication","","","","10.1007/978-3-030-39445-5_22","Xavi Masip-BruinVitor Barbosa SouzaEva Marín-TorderaGuang-Jie RenAdmela JukanJordi Garcia","2020","http://link.springer.com/chapter/10.1007/978-3-030-39445-5_22","Chapter"
"New Architecture: Cloud-Enabled CPS","Cross-Layer Design for Secure and Resilient Cyber-Physical Systems","","","","10.1007/978-3-030-60251-2_3","Quanyan ZhuZhiheng Xu","2020","http://link.springer.com/chapter/10.1007/978-3-030-60251-2_3","Chapter"
"Trust Modeling in Cloud Workflow Scheduling","Trust & Fault in Multi Layered Cloud Computing Architecture","","","","10.1007/978-3-030-37319-1_5","Punit GuptaPradeep Kumar Gupta","2020","http://link.springer.com/chapter/10.1007/978-3-030-37319-1_5","Chapter"
